claim_id,days_to_claim,amount,incident_type,is_fraud
CLM-4417,232,26239,Glasskada,0
CLM-4418,159,12372,Glasskada,0
CLM-4419,212,16575,bilolycka,0
CLM-4420,157,15183,Inbrott,0
CLM-4421,180,23773,Bilolycka,0
CLM-4422,160,4929,Vattenskada,0
CLM-4423,357,17582,Bilolycka,0
CLM-4424,154,24760,Inbrott,0
CLM-4425,280,23636,Inbrott,0
CLM-4426,115,21616,Glasskada,0
CLM-4427,207,6166,bilolycka,0
CLM-4428,153,16232,Inbrott,0
CLM-4429,133,22051,Vattenskada,0
CLM-4430,157,35537,Bilolycka,0
CLM-4431,178,4320,Vattenskada,0
CLM-4432,72,16297,Vattenskada,0
CLM-4433,231,10352,Bilolycka,0
CLM-4434,265,31364,Glasskada,0
CLM-4435,275,27143,Bilolycka,0
CLM-4436,190,17711,Bilolycka,0
CLM-4437,80,31947,glasskada,0
CLM-4438,105,16875,Vattenskada,0
CLM-4439,134,5592,Glasskada,0
CLM-4440,202,11063,Bilolycka,0
CLM-4441,204,14032,Bilolycka,0
CLM-4442,138,26916,Glasskada,0
CLM-4443,360,17302,Bilolycka,0
CLM-4444,72,12865,Glasskada,0
CLM-4445,36,22288,Vattenskada,0
CLM-4446,194,14260,Bilolycka,0
CLM-4447,166,18347,Oklart/Annat,0
CLM-4448,77,23394,Inbrott,0
CLM-4449,121,16802,Vattenskada,0
CLM-4450,127,23254,Bilolycka,0
CLM-4451,152,15374,Glasskada,0
CLM-4452,211,11660,Vattenskada,0
CLM-4453,74,12187,Vattenskada,0
CLM-4454,113,8385,Bilolycka,0
CLM-4455,53,23299,Vattenskada,1
CLM-4456,217,17708,Vattenskada,0
CLM-4457,79,6501,Vattenskada,0
CLM-4458,262,28782,Bilolycka,0
CLM-4459,149,30083,Vattenskada,0
CLM-4460,76,19942,Vattenskada,0
CLM-4461,348,22705,Inbrott,0
CLM-4462,13,500,Inbrott,0
CLM-4463,257,500,Vattenskada,0
CLM-4464,178,23353,Inbrott,0
CLM-4465,200,2709,Bilolycka,0
CLM-4466,89,21350,Inbrott,0
CLM-4467,0,12265,Vattenskada,0
CLM-4468,301,4628,Glasskada,0
CLM-4469,186,2070,Bilolycka,0
CLM-4470,230,27496,Bilolycka,0
CLM-4471,42,170987,Vattenskada,1
CLM-4472,133,10870,Bilolycka,0
CLM-4473,180,27849,Vattenskada,0
CLM-4474,261,25886,Glasskada,0
CLM-4475,259,12508,Glasskada,0
CLM-4476,159,26044,inbrott,0
CLM-4477,228,21410,Bilolycka,0
CLM-4478,202,12103,Glasskada,0
CLM-4479,218,15317,Bilolycka,0
CLM-4480,192,16029,Glasskada,0
CLM-4481,174,29961,Bilolycka,0
CLM-4482,128,28465,Vattenskada,0
CLM-4483,0,13139,Inbrott,0
CLM-4484,109,9250,Vattenskada,0
CLM-4485,93,24057,Glasskada,0
CLM-4486,203,22127,Glasskada,0
CLM-4487,394,21540,Inbrott,0
CLM-4488,201,7912,Glasskada,0
CLM-4489,343,31911,Bilolycka,0
CLM-4490,0,145086,Glasskada,1
CLM-4491,128,13880,Inbrott,0
CLM-4492,359,23855,Inbrott,0
CLM-4493,181,16491,Bilolycka,0
CLM-4494,0,25046,Vattenskada,0
CLM-4495,211,17864,Glasskada,0
CLM-4496,14,114744,Bilolycka,1
CLM-4497,14,6406,vattenskada,0
CLM-4498,234,17661,Bilolycka,0
CLM-4499,251,31013,Vattenskada,0
CLM-4500,131,21766,Bilolycka,0
CLM-4501,298,16303,Bilolycka,0
CLM-4502,221,13067,Glasskada,0
CLM-4503,173,28007,Glasskada,0
CLM-4504,255,8771,Inbrott,0
CLM-4505,0,8152,Inbrott,0
CLM-4506,244,20662,Glasskada,0
CLM-4507,128,12838,Inbrott,0
CLM-4508,145,24296,Glasskada,0
CLM-4509,80,10003,Inbrott,0
CLM-4510,133,14315,Vattenskada,0
CLM-4511,230,500,Vattenskada,0
CLM-4512,352,7273,Bilolycka,0
CLM-4513,175,3129,Bilolycka,0
CLM-4514,0,500,Bilolycka,0
CLM-4515,295,20191,Glasskada,0
CLM-4516,181,500,Vattenskada,0
CLM-4517,98,33497,Bilolycka,0
CLM-4518,321,35444,Glasskada,0
CLM-4519,402,500,inbrott,0
CLM-4520,165,36472,Glasskada,0
CLM-4521,102,4406,Glasskada,0
CLM-4522,185,5189,Bilolycka,0
CLM-4523,110,7803,Bilolycka,0
CLM-4524,261,13962,Vattenskada,0
CLM-4525,170,42302,Glasskada,0
CLM-4526,88,1659,Vattenskada,0
CLM-4527,230,6099,Glasskada,0
CLM-4528,234,11099,Vattenskada,0
CLM-4529,180,14844,Vattenskada,0
CLM-4530,350,12055,Glasskada,0
CLM-4531,101,11764,Inbrott,0
CLM-4532,23,18012,Inbrott,0
CLM-4533,50,33819,Inbrott,0
CLM-4534,282,500,Bilolycka,0
CLM-4535,280,5808,Glasskada,0
CLM-4536,43,13274,Glasskada,0
CLM-4537,190,7364,Bilolycka,0
CLM-4538,171,15760,Bilolycka,0
CLM-4539,19,24078,Bilolycka,0
CLM-4540,171,26671,Bilolycka,0
CLM-4541,214,12061,Inbrott,0
CLM-4542,188,8123,Glasskada,0
CLM-4543,240,23898,Glasskada,0
CLM-4544,171,500,glasskada,0
CLM-4545,127,6632,Glasskada,0
CLM-4546,251,9012,Inbrott,0
CLM-4547,316,953,Bilolycka,0
CLM-4548,117,14820,Inbrott,0
CLM-4549,119,18280,Bilolycka,0
CLM-4550,290,500,Bilolycka,0
CLM-4551,255,7080,Glasskada,0
CLM-4552,70,500,Bilolycka,0
CLM-4553,81,21367,Glasskada,0
CLM-4554,101,21401,Glasskada,0
CLM-4555,198,4719,Vattenskada,0
CLM-4556,286,500,Vattenskada,0
CLM-4557,241,16214,Bilolycka,0
CLM-4558,239,17968,Glasskada,0
CLM-4559,48,35295,Bilolycka,0
CLM-4560,21,13383,Glasskada,0
CLM-4561,199,1806,Glasskada,0
CLM-4562,281,7408,Inbrott,0
CLM-4563,308,16610,Inbrott,0
CLM-4564,258,22368,Inbrott,0
CLM-4565,114,7130,Glasskada,0
CLM-4566,127,13670,Glasskada,0
CLM-4567,145,14808,Glasskada,0
CLM-4568,103,20837,Inbrott,0
CLM-4569,171,12125,Bilolycka,0
CLM-4570,189,1819,Inbrott,0
CLM-4571,145,5300,Glasskada,0
CLM-4572,60,2566,Glasskada,0
CLM-4573,120,32125,Glasskada,0
CLM-4574,140,12573,Bilolycka,0
CLM-4575,215,19102,Glasskada,0
CLM-4576,109,18599,Bilolycka,0
CLM-4577,143,3232,Inbrott,0
CLM-4578,96,32585,Vattenskada,0
CLM-4579,63,17533,Bilolycka,0
CLM-4580,208,11141,Glasskada,0
CLM-4581,162,17440,Inbrott,0
CLM-4582,159,21962,Glasskada,0
CLM-4583,299,500,Bilolycka,0
CLM-4584,283,15528,Vattenskada,0
CLM-4585,25,24977,Glasskada,0
CLM-4586,39,500,Vattenskada,1
CLM-4587,105,14569,Glasskada,0
CLM-4588,124,8675,Inbrott,0
CLM-4589,34,500,glasskada,1
CLM-4590,101,9376,Inbrott,0
CLM-4591,188,12925,Inbrott,0
CLM-4592,259,9189,Bilolycka,0
CLM-4593,245,12949,Glasskada,0
CLM-4594,242,18544,Bilolycka,0
CLM-4595,273,5561,Glasskada,0
CLM-4596,310,18308,Bilolycka,0
CLM-4597,157,23568,Vattenskada,0
CLM-4598,156,33973,Glasskada,0
CLM-4599,0,10685,Vattenskada,0
CLM-4600,275,13370,Vattenskada,0
CLM-4601,249,18893,vattenskada,0
CLM-4602,0,500,Bilolycka,1
CLM-4603,205,4956,Glasskada,0
CLM-4604,315,10048,Bilolycka,0
CLM-4605,336,1642,Bilolycka,0
CLM-4606,281,18816,Bilolycka,0
CLM-4607,302,500,Glasskada,0
CLM-4608,267,7732,Vattenskada,0
CLM-4609,186,5177,Bilolycka,0
CLM-4610,250,8296,Vattenskada,0
CLM-4611,74,22932,Inbrott,0
CLM-4612,322,10456,Glasskada,0
CLM-4613,170,21618,Vattenskada,0
CLM-4614,189,28177,Inbrott,0
CLM-4615,7,145446,Bilolycka,1
CLM-4616,146,500,Inbrott,0
CLM-4617,89,21133,Inbrott,0
CLM-4618,170,3030,Inbrott,0
CLM-4619,274,30904,Glasskada,0
CLM-4620,100,1656,Glasskada,0
CLM-4621,136,500,Inbrott,0
CLM-4622,171,15373,Inbrott,0
CLM-4623,321,5059,Bilolycka,0
CLM-4624,223,500,Glasskada,0
CLM-4625,115,500,Bilolycka,0
CLM-4626,199,33059,Glasskada,0
CLM-4627,286,14696,Vattenskada,0
CLM-4628,208,16182,Vattenskada,0
CLM-4629,317,22935,Bilolycka,0
CLM-4630,208,12999,Inbrott,0
CLM-4631,264,20683,Inbrott,0
CLM-4632,185,28239,Vattenskada,0
CLM-4633,126,23329,bilolycka,0
CLM-4634,261,17177,Glasskada,0
CLM-4635,184,10981,Oklart/Annat,0
CLM-4636,188,500,Bilolycka,0
CLM-4637,283,27980,Bilolycka,0
CLM-4638,169,32444,Glasskada,0
CLM-4639,63,1260,Inbrott,0
CLM-4640,197,24268,Glasskada,0
CLM-4641,319,26879,Inbrott,0
CLM-4642,236,11568,Oklart/Annat,0
CLM-4643,34,18694,Bilolycka,0
CLM-4644,163,9681,Glasskada,0
CLM-4645,122,7688,Bilolycka,0
CLM-4646,199,10165,Vattenskada,0
CLM-4647,78,11616,Glasskada,0
CLM-4648,57,11613,Bilolycka,0
CLM-4649,268,15905,glasskada,0
CLM-4650,207,27556,Glasskada,0
CLM-4651,245,19004,Bilolycka,0
CLM-4652,68,20690,Oklart/Annat,0
CLM-4653,270,22491,Glasskada,0
CLM-4654,99,28455,Bilolycka,0
CLM-4655,229,14935,Glasskada,0
CLM-4656,207,500,Inbrott,0
CLM-4657,273,19619,Bilolycka,0
CLM-4658,46,14837,Glasskada,0
CLM-4659,123,20719,bilolycka,0
CLM-4660,140,20110,Bilolycka,0
CLM-4661,167,26459,Vattenskada,0
CLM-4662,233,16606,Glasskada,0
CLM-4663,147,15704,Glasskada,0
CLM-4664,203,20673,Glasskada,0
CLM-4665,39,26858,Vattenskada,0
CLM-4666,369,12123,Vattenskada,0
CLM-4667,209,19053,Vattenskada,0
CLM-4668,271,23968,Glasskada,0
CLM-4669,62,26071,Inbrott,0
CLM-4670,178,5855,Glasskada,0
CLM-4671,353,24318,Glasskada,0
CLM-4672,241,25660,Glasskada,0
CLM-4673,170,15264,Vattenskada,0
CLM-4674,186,19610,Glasskada,0
CLM-4675,456,19486,Vattenskada,0
CLM-4676,0,32064,Vattenskada,1
CLM-4677,57,14335,Vattenskada,0
CLM-4678,178,20301,Glasskada,0
CLM-4679,112,15633,Inbrott,0
CLM-4680,208,2013,Bilolycka,0
CLM-4681,108,20252,Glasskada,0
CLM-4682,231,12160,Vattenskada,0
CLM-4683,264,22913,inbrott,0
CLM-4684,46,15724,Bilolycka,0
CLM-4685,241,8362,Bilolycka,0
CLM-4686,75,14818,Inbrott,0
CLM-4687,216,23645,Bilolycka,0
CLM-4688,281,10693,Vattenskada,0
CLM-4689,166,500,Bilolycka,0
CLM-4690,0,164399,Vattenskada,1
CLM-4691,210,17706,Glasskada,0
CLM-4692,165,17612,Bilolycka,0
CLM-4693,265,19234,Inbrott,0
CLM-4694,9,80458,glasskada,1
CLM-4695,235,7457,Glasskada,0
CLM-4696,376,30494,inbrott,0
CLM-4697,275,24015,Vattenskada,0
CLM-4698,88,14452,Vattenskada,0
CLM-4699,69,12396,Vattenskada,0
CLM-4700,245,10581,Glasskada,0
CLM-4701,307,32151,Bilolycka,0
CLM-4702,338,19800,Vattenskada,0
CLM-4703,354,500,Glasskada,0
CLM-4704,156,16484,Glasskada,0
CLM-4705,298,23205,Glasskada,0
CLM-4706,91,17590,Bilolycka,0
CLM-4707,1,9741,glasskada,0
CLM-4708,127,668,Vattenskada,0
CLM-4709,0,23468,Bilolycka,0
CLM-4710,90,7432,Bilolycka,0
CLM-4711,294,19585,Glasskada,0
CLM-4712,241,27490,vattenskada,0
CLM-4713,28,32218,Inbrott,0
CLM-4714,228,7991,inbrott,0
CLM-4715,305,25943,Bilolycka,0
CLM-4716,223,17587,Vattenskada,0
CLM-4717,0,500,Glasskada,0
CLM-4718,215,19567,Glasskada,0
CLM-4719,125,7399,Bilolycka,0
CLM-4720,172,15321,Vattenskada,0
CLM-4721,210,4607,inbrott,0
CLM-4722,98,40412,Bilolycka,0
CLM-4723,2,1452,Vattenskada,0
CLM-4724,259,8647,Vattenskada,0
CLM-4725,0,500,Inbrott,1
CLM-4726,195,32739,Bilolycka,0
CLM-4727,133,26650,Inbrott,0
CLM-4728,204,26617,Inbrott,0
CLM-4729,257,15393,Glasskada,0
CLM-4730,16,24543,Inbrott,1
CLM-4731,156,1476,Vattenskada,0
CLM-4732,213,18590,Vattenskada,0
CLM-4733,239,4729,Glasskada,0
CLM-4734,325,19902,Inbrott,0
CLM-4735,171,21290,inbrott,0
CLM-4736,261,23932,Bilolycka,0
CLM-4737,251,3250,Vattenskada,0
CLM-4738,303,18431,Inbrott,0
CLM-4739,0,33084,Vattenskada,1
CLM-4740,270,27615,Inbrott,0
CLM-4741,305,10650,Bilolycka,0
CLM-4742,260,19839,Bilolycka,0
CLM-4743,304,5182,Inbrott,0
CLM-4744,84,7178,Vattenskada,0
CLM-4745,0,70994,Bilolycka,1
CLM-4746,148,3098,Vattenskada,0
CLM-4747,70,12146,Glasskada,0
CLM-4748,47,16307,Bilolycka,0
CLM-4749,241,17588,Inbrott,0
CLM-4750,310,14329,Bilolycka,0
CLM-4751,284,2804,Vattenskada,0
CLM-4752,337,12464,Vattenskada,0
CLM-4753,52,6605,Inbrott,0
CLM-4754,139,542,Vattenskada,0
CLM-4755,198,8404,Glasskada,0
CLM-4756,179,18824,Inbrott,0
CLM-4757,103,19664,Inbrott,0
CLM-4758,47,4189,Inbrott,0
CLM-4759,137,16485,Inbrott,0
CLM-4760,295,14095,Vattenskada,0
CLM-4761,178,5190,Glasskada,0
CLM-4762,178,15786,Glasskada,0
CLM-4763,237,21864,Inbrott,0
CLM-4764,115,15698,Bilolycka,0
CLM-4765,97,24331,Inbrott,0
CLM-4766,146,500,inbrott,0
CLM-4767,75,16623,Glasskada,0
CLM-4768,200,5495,Glasskada,0
CLM-4769,203,17297,Glasskada,0
CLM-4770,318,21180,Inbrott,0
CLM-4771,158,5051,Oklart/Annat,0
CLM-4772,280,17023,Vattenskada,0
CLM-4773,127,11824,Bilolycka,0
CLM-4774,264,10611,Inbrott,0
CLM-4775,190,16848,Glasskada,0
CLM-4776,278,4613,Glasskada,0
CLM-4777,0,2262,Glasskada,0
CLM-4778,157,22400,Inbrott,0
CLM-4779,265,29414,Inbrott,0
CLM-4780,173,23540,Bilolycka,0
CLM-4781,0,21605,Inbrott,0
CLM-4782,136,8837,Glasskada,0
CLM-4783,350,8388,Bilolycka,0
CLM-4784,201,4962,Glasskada,0
CLM-4785,181,5082,Inbrott,0
CLM-4786,381,24660,Glasskada,0
CLM-4787,136,28580,Vattenskada,0
CLM-4788,23,27875,vattenskada,0
CLM-4789,125,22710,Vattenskada,0
CLM-4790,154,13839,Glasskada,0
CLM-4791,196,500,Bilolycka,0
CLM-4792,430,2951,Glasskada,0
CLM-4793,250,20755,Inbrott,0
CLM-4794,247,10198,Glasskada,0
CLM-4795,164,31686,Oklart/Annat,0
CLM-4796,214,26420,Inbrott,0
CLM-4797,167,15685,Glasskada,0
CLM-4798,82,8702,Glasskada,0
CLM-4799,0,19984,Vattenskada,0
CLM-4800,313,2779,Inbrott,0
CLM-4801,211,18224,Vattenskada,0
CLM-4802,226,11992,Glasskada,0
CLM-4803,192,18752,Bilolycka,0
CLM-4804,257,14720,Oklart/Annat,0
CLM-4805,176,8227,Inbrott,0
CLM-4806,190,4380,Vattenskada,0
CLM-4807,279,7777,Glasskada,0
CLM-4808,130,500,Vattenskada,0
CLM-4809,105,15608,Inbrott,0
CLM-4810,245,22978,Bilolycka,0
CLM-4811,104,24404,Vattenskada,0
CLM-4812,292,27464,Glasskada,0
CLM-4813,278,13533,Glasskada,0
CLM-4814,197,24183,Glasskada,0
CLM-4815,0,27250,Glasskada,0
CLM-4816,31,2835,Inbrott,0
CLM-4817,89,20285,Glasskada,0
CLM-4818,115,10244,Bilolycka,0
CLM-4819,296,15161,Bilolycka,0
CLM-4820,157,23141,Bilolycka,0
CLM-4821,0,500,Vattenskada,1
CLM-4822,162,500,Bilolycka,0
CLM-4823,138,25474,Vattenskada,0
CLM-4824,47,25785,Vattenskada,0
CLM-4825,209,6162,Bilolycka,0
CLM-4826,189,22384,Oklart/Annat,0
CLM-4827,161,30161,Glasskada,0
CLM-4828,325,500,Inbrott,0
CLM-4829,89,5194,Inbrott,0
CLM-4830,19,500,Bilolycka,1
CLM-4831,5,103550,Glasskada,1
CLM-4832,160,14914,Inbrott,0
CLM-4833,294,11362,Glasskada,0
CLM-4834,124,3483,inbrott,0
CLM-4835,301,18567,Inbrott,0
CLM-4836,133,18402,Glasskada,0
CLM-4837,441,25929,Glasskada,0
CLM-4838,312,22419,vattenskada,0
CLM-4839,216,16981,Inbrott,0
CLM-4840,159,7405,Glasskada,0
CLM-4841,168,500,vattenskada,0
CLM-4842,210,21431,Vattenskada,0
CLM-4843,230,33409,Bilolycka,0
CLM-4844,70,12267,Inbrott,0
CLM-4845,178,16067,Inbrott,0
CLM-4846,111,20232,Bilolycka,0
CLM-4847,155,24581,Glasskada,0
CLM-4848,222,13176,Inbrott,0
CLM-4849,0,177365,Bilolycka,1
CLM-4850,238,500,Glasskada,0
CLM-4851,241,29515,Vattenskada,0
CLM-4852,229,23977,Glasskada,0
CLM-4853,29,14003,Inbrott,0
CLM-4854,182,17973,Glasskada,0
CLM-4855,129,15108,Vattenskada,0
CLM-4856,152,2530,Vattenskada,0
CLM-4857,129,17003,Glasskada,0
CLM-4858,157,17550,Bilolycka,0
CLM-4859,46,10699,Inbrott,0
CLM-4860,284,14527,Vattenskada,0
CLM-4861,118,28637,Bilolycka,0
CLM-4862,216,9937,Inbrott,0
CLM-4863,147,10264,Glasskada,0
CLM-4864,176,7503,Vattenskada,0
CLM-4865,175,9355,Glasskada,0
CLM-4866,145,9339,Vattenskada,0
CLM-4867,0,28294,Inbrott,0
CLM-4868,232,32695,Vattenskada,0
CLM-4869,93,16031,Bilolycka,0
CLM-4870,308,1091,Bilolycka,0
CLM-4871,250,20099,Bilolycka,0
CLM-4872,317,21430,Inbrott,0
CLM-4873,321,7003,Glasskada,0
CLM-4874,154,500,Bilolycka,0
CLM-4875,88,21360,Glasskada,0
CLM-4876,82,21596,Bilolycka,0
CLM-4877,201,24454,Glasskada,0
CLM-4878,87,11795,Vattenskada,0
CLM-4879,150,500,Inbrott,0
CLM-4880,173,1548,Glasskada,0
CLM-4881,252,15480,Inbrott,0
CLM-4882,187,25709,Glasskada,0
CLM-4883,116,4130,Inbrott,0
CLM-4884,114,30280,Glasskada,0
CLM-4885,160,20460,Vattenskada,0
CLM-4886,277,12416,Vattenskada,0
CLM-4887,279,12957,glasskada,0
CLM-4888,200,11581,Bilolycka,0
CLM-4889,286,1578,Vattenskada,0
CLM-4890,141,12545,Vattenskada,0
CLM-4891,113,7788,Glasskada,0
CLM-4892,247,29814,Inbrott,0
CLM-4893,165,16338,Inbrott,0
CLM-4894,301,6747,Glasskada,0
CLM-4895,238,500,Glasskada,0
CLM-4896,190,26335,Bilolycka,0
CLM-4897,240,620,Vattenskada,0
CLM-4898,437,13073,Glasskada,0
CLM-4899,295,13135,Inbrott,0
CLM-4900,123,18540,Bilolycka,0
CLM-4901,0,21637,Inbrott,0
CLM-4902,0,51107,Vattenskada,1
CLM-4903,103,27753,inbrott,0
CLM-4904,207,13296,Vattenskada,0
CLM-4905,146,23019,Vattenskada,0
CLM-4906,103,28561,Vattenskada,0
CLM-4907,53,15757,Vattenskada,0
CLM-4908,225,6334,Bilolycka,0
CLM-4909,74,2447,Vattenskada,0
CLM-4910,197,6669,Inbrott,0
CLM-4911,119,18067,Glasskada,0
CLM-4912,59,5221,Inbrott,0
CLM-4913,38,14380,Glasskada,0
CLM-4914,382,26579,Vattenskada,0
CLM-4915,218,13742,vattenskada,0
CLM-4916,264,30428,Glasskada,0
CLM-4917,91,16661,Bilolycka,0
CLM-4918,219,36743,Bilolycka,0
CLM-4919,150,19510,Vattenskada,0
CLM-4920,204,10187,Inbrott,0
CLM-4921,72,11629,Bilolycka,0
CLM-4922,181,19561,Vattenskada,0
CLM-4923,322,29792,Glasskada,0
CLM-4924,85,4469,Glasskada,0
CLM-4925,172,19112,Glasskada,0
CLM-4926,148,25903,Glasskada,0
CLM-4927,37,7346,Glasskada,0
CLM-4928,119,21285,Vattenskada,0
CLM-4929,309,22821,Vattenskada,0
CLM-4930,163,1926,Oklart/Annat,0
CLM-4931,138,11322,Bilolycka,0
CLM-4932,139,7226,Glasskada,0
CLM-4933,169,37484,Bilolycka,0
CLM-4934,144,11886,Inbrott,0
CLM-4935,200,20692,Glasskada,0
CLM-4936,104,11688,Bilolycka,0
CLM-4937,0,500,Glasskada,1
CLM-4938,31,6171,bilolycka,0
CLM-4939,14,102306,Inbrott,1
CLM-4940,324,8193,Bilolycka,0
CLM-4941,239,9917,Vattenskada,0
CLM-4942,98,27734,Inbrott,0
CLM-4943,237,16826,Vattenskada,0
CLM-4944,13,500,Vattenskada,1
CLM-4945,246,23291,Inbrott,0
CLM-4946,275,3908,Bilolycka,0
CLM-4947,67,17238,Inbrott,0
CLM-4948,157,8576,Bilolycka,0
CLM-4949,169,500,Vattenskada,0
CLM-4950,266,11320,Glasskada,0
CLM-4951,77,12130,Inbrott,0
CLM-4952,243,4197,Vattenskada,0
CLM-4953,55,500,Vattenskada,1
CLM-4954,225,500,Inbrott,0
CLM-4955,306,14439,Bilolycka,0
CLM-4956,298,25520,vattenskada,0
CLM-4957,249,24061,Glasskada,0
CLM-4958,130,14513,Bilolycka,0
CLM-4959,2,500,Inbrott,1
CLM-4960,187,13315,Vattenskada,0
CLM-4961,113,1375,Bilolycka,0
CLM-4962,314,11541,Bilolycka,0
CLM-4963,199,26211,Vattenskada,0
CLM-4964,324,1466,Vattenskada,0
CLM-4965,198,11512,Bilolycka,0
CLM-4966,208,500,Inbrott,0
CLM-4967,254,24695,Inbrott,0
CLM-4968,128,15204,Vattenskada,0
CLM-4969,142,25029,Bilolycka,0
CLM-4970,289,24006,Vattenskada,0
CLM-4971,139,23759,Glasskada,0
CLM-4972,214,500,Bilolycka,0
CLM-4973,95,500,Bilolycka,0
CLM-4974,194,16412,Inbrott,0
CLM-4975,140,14738,Vattenskada,0
CLM-4976,184,16014,Vattenskada,0
CLM-4977,245,785,Vattenskada,0
CLM-4978,77,500,Vattenskada,0
CLM-4979,209,18088,Bilolycka,0
CLM-4980,208,20735,Bilolycka,0
CLM-4981,235,5506,Glasskada,0
CLM-4982,41,12018,Inbrott,0
CLM-4983,221,30550,Glasskada,0
CLM-4984,224,24837,Glasskada,0
CLM-4985,383,14584,Vattenskada,0
CLM-4986,381,17637,Inbrott,0
CLM-4987,77,8007,Glasskada,0
CLM-4988,322,24251,Bilolycka,0
CLM-4989,237,1549,Inbrott,0
CLM-4990,188,10535,Glasskada,0
CLM-4991,131,994,Vattenskada,0
CLM-4992,159,4070,Bilolycka,0
CLM-4993,231,4983,Bilolycka,0
CLM-4994,274,26706,Vattenskada,0
CLM-4995,34,17713,Vattenskada,0
CLM-4996,150,10990,Glasskada,0
CLM-4997,259,19668,Glasskada,0
CLM-4998,69,21778,Vattenskada,0
CLM-4999,145,33758,Bilolycka,0
CLM-5000,1,21401,Glasskada,0
CLM-5001,90,13020,Inbrott,0
CLM-5002,307,15618,Glasskada,0
CLM-5003,56,17502,Glasskada,0
CLM-5004,242,21142,Vattenskada,0
CLM-5005,0,226014,Bilolycka,1
CLM-5006,121,14370,vattenskada,0
CLM-5007,0,20345,Oklart/Annat,0
CLM-5008,219,22960,Bilolycka,0
CLM-5009,297,500,Bilolycka,0
CLM-5010,83,27839,Bilolycka,0
CLM-5011,235,30282,Vattenskada,0
CLM-5012,182,24470,Glasskada,0
CLM-5013,104,10947,Inbrott,0
CLM-5014,290,1688,Glasskada,0
CLM-5015,300,16168,Glasskada,0
CLM-5016,186,23140,Glasskada,0
CLM-5017,373,24144,Inbrott,0
CLM-5018,70,500,Glasskada,0
CLM-5019,45,26313,Bilolycka,0
CLM-5020,64,11530,Glasskada,0
CLM-5021,198,8600,Inbrott,0
CLM-5022,172,25119,Bilolycka,0
CLM-5023,51,500,Inbrott,1
CLM-5024,156,9496,Inbrott,0
CLM-5025,172,8419,Inbrott,0
CLM-5026,274,18215,Bilolycka,0
CLM-5027,341,15972,Vattenskada,0
CLM-5028,272,25012,Bilolycka,0
CLM-5029,223,500,Inbrott,0
CLM-5030,230,500,Bilolycka,0
CLM-5031,208,19313,Oklart/Annat,0
CLM-5032,334,21815,Inbrott,0
CLM-5033,201,25531,Vattenskada,0
CLM-5034,23,18355,Inbrott,0
CLM-5035,249,14870,Inbrott,0
CLM-5036,22,303963,Inbrott,1
CLM-5037,283,13681,Bilolycka,0
CLM-5038,284,17979,Bilolycka,0
CLM-5039,219,8335,Glasskada,0
CLM-5040,153,26813,Glasskada,0
CLM-5041,159,21777,Bilolycka,0
CLM-5042,90,21128,Inbrott,0
CLM-5043,169,20699,Vattenskada,0
CLM-5044,174,10683,Vattenskada,0
CLM-5045,224,14789,Glasskada,0
CLM-5046,271,9683,Inbrott,0
CLM-5047,198,13785,inbrott,0
CLM-5048,356,18085,Vattenskada,0
CLM-5049,11,53990,Oklart/Annat,1
CLM-5050,235,12226,Oklart/Annat,0
CLM-5051,297,32275,Bilolycka,0
CLM-5052,152,19303,Vattenskada,0
CLM-5053,54,22597,Inbrott,0
CLM-5054,173,500,Inbrott,0
CLM-5055,65,17409,Vattenskada,0
CLM-5056,72,11151,Glasskada,0
CLM-5057,129,17304,Vattenskada,0
CLM-5058,198,500,Glasskada,0
CLM-5059,74,13061,Inbrott,0
CLM-5060,328,7364,Glasskada,0
CLM-5061,243,31684,Vattenskada,0
CLM-5062,81,790,Inbrott,0
CLM-5063,326,32087,Glasskada,0
CLM-5064,99,27048,Glasskada,0
CLM-5065,265,19139,Bilolycka,0
CLM-5066,162,5920,Vattenskada,0
CLM-5067,244,25429,Inbrott,0
CLM-5068,173,13567,Vattenskada,0
CLM-5069,221,6137,Vattenskada,0
CLM-5070,245,12904,Vattenskada,0
CLM-5071,260,18909,Glasskada,0
CLM-5072,221,21418,Inbrott,0
CLM-5073,259,500,Bilolycka,0
CLM-5074,216,14921,Bilolycka,0
CLM-5075,177,500,Bilolycka,0
CLM-5076,246,18207,Glasskada,0
CLM-5077,11,500,Glasskada,1
CLM-5078,133,13254,Vattenskada,0
CLM-5079,138,6733,Vattenskada,0
CLM-5080,72,31984,Vattenskada,0
CLM-5081,212,21045,Glasskada,0
CLM-5082,101,9460,vattenskada,0
CLM-5083,0,131526,Inbrott,1
CLM-5084,227,19875,Bilolycka,0
CLM-5085,88,27024,Vattenskada,0
CLM-5086,177,40710,Glasskada,0
CLM-5087,329,30861,Bilolycka,0
CLM-5088,167,10596,Glasskada,0
CLM-5089,273,13197,vattenskada,0
CLM-5090,22,36508,Inbrott,0
CLM-5091,79,18847,Bilolycka,0
CLM-5092,94,10604,Bilolycka,0
CLM-5093,245,18029,Vattenskada,0
CLM-5094,294,776,Inbrott,0
CLM-5095,108,20514,Vattenskada,0
CLM-5096,148,4261,Vattenskada,0
CLM-5097,185,29477,Glasskada,0
CLM-5098,153,6377,Bilolycka,0
CLM-5099,127,16621,Glasskada,0
CLM-5100,75,15576,Vattenskada,0
CLM-5101,175,7937,Inbrott,0
